频道	liveId	liveSid	LiveName	LiveDesc	正在观看	Count
动听	349552228	92404666	舞帝?.红冭狼ゝ关注4.18舞帝五周年庆	【舞帝一大庆红冭狼】陪伴才是最真的情谊~招收场控 广告 	652	1
动听	1020717139	87582298	【久伴】懂心-嗓子疼-棒棒糖-日久见真情	【久伴】内蒙懂心-520秒黄-日久见真情-招收爵位土豪-	13	1
动听	108933034	77214687	─╄OvЁ蓝雨天团丶粉儿 宝贝熊	清纯粉儿动人歌声	17109	1
动听	1226760	43759818	舞帝?.妖宝宝  公主岭直播	[舞帝传媒]－5 3 1?妖宝宝、淘宝搜索<<舞帝商城>>１３１４棒棒糖卡黄	8307	1
动听	1156938046	18349038	【龍家】唐山麒麟，女的求关注，相机走一走	唐山麒麟? 快乐女生，一组1314棒棒糖卡皇	4651	1
动听	1050309287	27302972	【話社】-点点小污女	妖娆美女小曦	2489	1
动听	1052664398	27300379	66	百变女神蜜语	2350	1
动听	1004203966	52850303	【娛+951】?九妹?? 尊师文er..	劲爆萝莉姐妹	1807	1
动听	1038248482	44387555	°Ｐａｌｙ°?瑞大大?宫俊五徒弟?	【ＰＬ】－瑞大大直播间 PLAY官网www.madeinplay.com	1591	1
动听	1130026407	10414334	【刘老根】-张小天  猪头帮主 猪头天！	【刘老根】张小天直播间由 爱上第三人独家冠名！	1523	1
动听	80824668	29967686	『梦想』小斗。	小斗劲爆喊麦帅气	1128	1
动听	148327490	22893619	【乐芝声?】白晓鸥 你要打我朋友圈？	【乐芝声?】白晓鸥 新人求关照 -招收主播加Y群8333332	1043	1
动听	1361446363	41942008	白果果 尊师红豆 感冒户~	?小应采儿白果果▔⒋⒏⒍⒎⒉	961	1
动听	1437879673	51493392	???姿色223o7  ??大眼萌 ?	?(??.??)姿色娱乐 大眼萌  大舌头宝宝?????︶︶︶??	953	1
动听	1251952040	86872848	天下301-赵千寻  玫瑰是我捡的	天下-301  赵千寻   湖北主播   继续跑	944	1
动听	1144259643	84298787	?゛畅想ゝ长 春.8＇7『唯爱?我 鱼』	【畅想传媒】长春、8＇7（激情歌唱）	863	1
动听	1156980456	88266370	?．小啊蕊我的榜55555..	?【星梦5730】小啊蕊：霸气不改小啊蕊	791	1
MC	18619792	83678360	【纵横】 扬帆  祝我哥旅途愉快。	【纵横】扬帆 就算你我天隔一方 怎能忘我叫扬帆。	110	1
MC	1435643128	74067641	「御风」Ｄw. 泡 泡 尊师聆听King	【御风東薇】泡泡尊师聆King《天笑布丁哥哥冠名播出》520卡永久	103	1
MC	1119179185	57765751	?「盛艺」MC阿雷	?「盛艺」MC阿雷	101	1
MC	1485617175	31641364	『天音3135』绍洋 谢谢大家祝福	『天音3135』绍洋  情歌驿站  祝自己生日快乐	83	1
MC	104952123	84462008	?゛畅想丶逗逼阿宇ゝ『视频主播』	       【畅想传媒】Mc-阿宇  新主播求关注	71	1
MC	1274401728	20309432	【天娱】? 军欧巴 ? 开心就好	【天娱】? 军欧巴，用心去交每一个人。	71	1
MC	1350426330	22702285	酒吧女DJ小雅	【慧声】 DJ小雅新主播求关注 招收主播Q群335320093	42	1
MC	1458129872	57715046	?天宇＂吕少爷 （尊师李雪花）	?天宇５３８＂吕少爷 摇滚电台  520卡黄	21	1
MC	77055477	99659627	︶﹉ゝ毒瘾	【kma】ゝ毒瘾 ，  ?脱鞋上炕唠一唠！	20	1
MC	1155083930	64883599	阿?疼【牙疼不算病疼起来真要命】	【B K娱乐】Mc阿疼?做人不能岳不群眼中只有金和银.	15	1
MC	1252633302	68938827	ＷＭら神经兔	ＷＭら小兔兔	13	1
MC	1487266615	16510190	? 阿 ? 彬?	? 阿 ? 彬?、任意一组520卡皇，1314微信！	8	1
MC	1351750338	54982727	【ZL】少升er 陕西西安	【ZL】少升 站为陕西 	7	1
MC	233187765	8513958	阿霖    从新开始	阿 霖    谁行谁不行 患难见真情	6	1
MC	957438881	33850334	.?yù火＋族戴为尊师晓峰 「视频主播」	【欲火家族】MC 戴为55119贝贝冠名。招收主播每晚给你带来不一样的精彩	6	1
MC	1177358680	32668518	煜城  新主播求支持	广东小伙 煜城  	6	1
MC	1457038145	67147457	逗比搞笑小嘟嘟尊师冷小林	小嘟嘟	6	1
MC	1481347447	97160444	少宇：吹牛逼我们是第一的	[Ｋ歌]【天帝娱乐】：招男女主播、跳舞，才艺主播优先，招聘星探等视频管理	6	1
MC	1126965800	58400730	二踢脚	MC二踢脚      逗逼	5	1
MC	1364517510	84559040	绝情    徒+	绝情求大哥！520卡皇！！！	5	1
MC	1484107127	49871981	【铱铂】丶秦天ぃ 每天给你不一样的我	【铱铂】 ◣秦天◥ぃ  新主播   靠颜值我得饿死~	5	1
MC	1495705197	75611215	梁某人-昔日王者归来绝非偶然	【梁某人】-YY大聊吧（一个孤独的男孩）188卡簧	5	1
舞蹈	65968349	25895770	招主持  东北热舞安妮	Асё?王牌? 东北妹子热舞来袭   招主持	9	1
脱口秀	398552627	52347071	【深度国际】我要努力我让你们所有人害怕！	【深度国际】祝伟航 招收主播加Y群8725656	499	1
脱口秀	1390359771	25696843	紫晟*格格，「陪伴是最长情的告白」	紫晟207格格直播间！1组任意520卡皇马	496	1
脱口秀	1491422012	19517715	【大时代】18岁思奕-新人主播-求抱抱	【大时代】18岁妹妹，思奕直播间，求守护！	496	1
脱口秀	1477629719	10143746	263-熊二  有你们真好	[Ｋ歌]灰狼传媒招收才艺主播可扶持考核加YY群12931015	495	1
脱口秀	1484529799	77339034	巨人传媒???牙 牙Μ＆Ζ?小糊涂仙	唐山牙牙  求过任务！新人求关注！Μ＆Ζ?巨人传媒！！每天上午10点到12点！	488	1
脱口秀	710281268	15931345	英尚?妞妞尊师距离（八徒弟）	英尚招主播+YY号353679697  (岂能尽如人意，但求无愧我心）小迷糊妞妞	475	1
脱口秀	70929643	73636466	伊Q最犀利的八卦女主播	【铭豪传媒】Mc战晓虎   人不忘本.  树不忘!!	472	1
脱口秀	1367728415	72878508	263-小叫叫 ? 秋风落叶，依然爱你	【灰狼传媒】小叫叫 -〈劲爆搞笑娱乐〉每天中午11点，我们不见不散，。	466	1
脱口秀	936185824	67726220	苏希..回来了宝宝们	【启翀】 苏希  应聘主播加YY号：844887	462	1
脱口秀	1148438024	23407112	才艺美猴王   小 磊【兄弟情深】	【辽宁昌图】淳朴农民美猴王小磊才艺直播间、努力直播感谢支持我的兄弟姐妹	456	1
脱口秀	104117910	11325054	●ｎＬｙ、晨宝 新主播求关注，求带走	しovの欢迎光临☆晨宝直播间のvoぴ	450	1
脱口秀	1157701384	98811617	YY好声音-沐沐	?【禅啸星空】?沐沐，真爱粉，小黑粉，我们一起携手向前走吧~感谢陪伴，感谢有你。	442	1
脱口秀	800813214	41647066	?逗逼傻彪 本着交朋友的心来对待每一个人	?吹牛彪?感谢在这条路上每一个帮扶我的人 由 （半祗湮》独家冠名	419	1
脱口秀	596654350	93544148	【领域】-小钢炮° 求第一守护	【领域】小钢炮：站在前方，为你导航，求守护，求冠名，考主播加Y群5405555	411	1
脱口秀	79574828	17948003	【大公会獒园】黑咖  就是笑 哈哈哈	【大公会】  黑咖    性格直爽女汉子！ 主播招聘群：1388957	410	1
脱口秀	1252882934	97893033	『天音3135』MC天乐，	『天音3135』MC天乐，天天快乐。试营业，准备起航，待飞翔。五组66棒棒糖卡黄	382	1
脱口秀	1321727826	43115727	ruo熙?求连麦?求关注	?百鸣娱乐? 若   熙·招收主播·各部管理Q群291929070	381	1
脱口秀	457408257	88614179	销小魂er~~你若盛开~蝴蝶自来~肚子痛	???.销小魂er -每天固定时间9点30-12点~15点到18点~么么哒~	330	1
脱口秀	1457041250	88415602	帝王 ┊艾菲 『你若盛开 花香自来 』	【帝王】艾菲 江苏小爱妃?  童音36D萌妹 上午10点晚8点求开第一个守护	281	1
脱口秀	100205963	87396688	天?°空白?老大	??? 海迪娱乐ゝ辽宁岫岩，小天站在前方为你导航	238	1
脱口秀	15922156	81185320	【奇迹】?．江苏小小明  我是主播	【奇迹】?．江苏小小明  每天早上10点-12点   	232	1
脱口秀	1479495007	34659188	【隐Xing传媒】承 汐? 尊师小凤仙	【隐Xing传媒】承 汐（尊师小凤仙）?招主播 场控。管理	229	1
脱口秀	1288154957	66291543	【品卓】-焱 【吾乃手徒】早上十点直播	（欢迎志同道合的朋友）每天早上十点~凌晨12点都会直播~	221	1
脱口秀	1222038008	16619720	China   大博  尊师暴力Q	China 大博 尊师QJY  沈阳小主播求关注 闲聊群12842605	220	1
脱口秀	78068729	16789885	【艺佳】晴夭夭 ?? 东北硬汉纸	【艺佳】东北硬汉纸 ?? 晴夭夭 视频直播间 ，感谢遇见 感谢陪伴	219	1
脱口秀	1502624310	18239313	【情】白（谁是你一辈子去爱的女人）	【情】.????゜娱乐会所 诚招?主播?管理?星探	213	1
脱口秀	1422501989	22509780	【醉＋】丶么  哥ゞ---么么哒	【醉?】济南-么哥陪你拉呱	207	1
脱口秀	66939371	83412586	天下301-荡漾 经常被黑 我凑	河北唐山 【天下】- 能唱会喊 可高冷可暖男的帅比荡漾 求关注	202	1
脱口秀	1183064275	91330079	天下-王单纯 新主播十八岁	安徽Mc王单纯	202	1
脱口秀	1459895907	12175376	╰?Smile?小雪「尊师鳄鱼」	【金狐传媒】小雪 直播间应聘主播请加QQ２８９６９２７５２２	160	1
其他	376922577	72975685	【帝王】天乐粤语小王子  右键关注	【帝王聊吧】天乐 粤语的天堂   灵魂的栖息地   每晚21:00—00:00	37	1
其他	420708463	69445617	─╄OvЁ蓝雨丶mc俊宇 陪伴是最长情的	【蓝雨】 mc俊宇  陪伴是最长情的告白 	2	1
其他	424754013	20849388	【話社】-&封硕& 新人求关注	【話社-封  硕- 直播间 一组520卡黄，话社主播招募Y群：9008879	3	1
其他	459294402	37564064	"? C Q 传媒""?万宝路"	"? C Q 传媒""?万宝路  第一天直播"	2	1
其他	465168523	73234467	「 Ｃ＋ 」陆宴熙   【视频主播】	【廊坊小伙】 C+陆宴熙一组188卡黄   1314卡卡VP	3	1
其他	466959702	50260200	【 TJ时尚 】 快乐老哥	口哨大师，单身主播真心求婚，非诚勿扰，188卡皇，，招股东，	533	1
其他	470079188	27754715	【Ｇ.Ｃ】゛雨露シ求守护	【Ｇ.Ｃ】ウ雨露 	271	1
其他	482742279	70428894	贺大大	贺大大    	5	1
其他	486637667	29327362	*?ゞ小a軒..【好好学习】	?ぐ望著這座空城ぅ想著你的溫柔う難鬧那些誓言，只是曾經擁有。	2	1
其他	488791001	72581987	『梦想』闫厚旬.	【梦想 · 闫厚旬】?c唱我伤感以雀跃，释我遗憾以美学。	5	1
其他	498427500	34405581	【娱+】观 海゛：右键关注TA~	【娱+观海】娱加全网招募主播，加Y群：13845191	1	1
其他	503173885	84465425	『天音3135』西海情歌求老板赞助	『天音3135』西海情歌 求老板赞助好设备	2	1
其他	511322459	97860976	舞帝?.大  屁   没睡醒.	[舞帝传媒]－５５０?大屁 微信、淘宝搜索<<舞帝商城>>收藏、分享	16	1
其他	518569794	89503132	TT.s  无 极 (我哥手术已成功)	TT.s  无  极          本 频 道 由 蹲 坑 哥 哥 冠 名 	5	1
其他	539545956	27860888	【２５３】??狐狸╀右键??关注Ta	【指南针·⒉⒌⒊】搞笑狐狸    招主播Y群： 253159  	121	1
其他	551712341	33585585	【隐Xing传媒】  超哥  户外走起	【隐Xing传媒 户外超哥  早户8点户外 晚8点准时直播	118	1
其他	555795457	43816981	６０３星龙娛樂＂金  瓶＂	欢乐大逗比	1939	1
其他	555901979	59256011	韩小寒:走得太久了	哈尔滨韩小寒我们来聊天   职业陪唠  一组520卡皇	5	1
其他	561398656	94864518	【帝王聊吧】?小鬼吖  啦啦啦	【帝王聊吧6516】小鬼吖 每晚十点到凌晨二点 与您不见不散 !	108	1
其他	594371348	78557383	【王府】顾青衫	【王府】顾青杉新主播求关注！招收场控和管理。	109	1
其他	611988970	59551537	?娱+７o⒊8? 鬼  鬼゛	[音乐台]?娱+小站? ?关注４月８日１９点毕加索携手小站“娱式大ｓｈｏｗ”	4589	1
其他	635185386	76457657	逗比蝈  求关注	新主播求关注  【王家大院】《强家军》大营3分	947	1
其他	644377447	74925698	9543新主播剩人求关注	南阳新主播王剩人直播间：早上10-12下午14-16晚上20-22直播	117	1
其他	656718781	67553266	?゛【奥凯总部】﹎Mc六儿（新人求连麦)	【南京奥凯传媒】MC六儿直播间  每晚9点我们不见不散， 求守护求支持	116	1
其他	668655233	37079558	炒面，炒饭，炒河粉，六块钱一份	本频道有【佚名姐姐】独家冠名	3	1
其他	671912504	44109316	【★+】夏小雪「视频主播」	【★+】夏小雪新人k歌主播求关注「视频主播」	5	1
其他	678753350	50990122	雄哥	卓海娱乐   雄哥直播间 任意1314礼物卡皇 	71	1
其他	720703576	24776601	舞帝?.Mc星仔【农民主播】晚安兄弟们	[舞帝传媒]－608-Mc星仔 农门子弟兵 俩组１８８永久黄	530	1
其他	729281707	96240667	讲诉【五弟】人品如何  哇哇大实话小天	时尚传媒℡　王小天	1	1
其他	750755580	21260189	ＱＳ?左左	ＱＳ?左左 新主播 求关注	108	1
其他	751823761	64436790	【久伴】 萌雪儿 哪怕一个人都要坚持下去	【久伴】 萌雪儿【残疾主播】求关注 求守护招股东 场控　	123	1
其他	765991090	28548583	黑龙江精灵 新货有用吗 【神秘120】	【星秀】黑龙江新人求关注情感电台与你同行 交真心友 求家人	102	1
其他	795118606	17848883	·ZOё·伟宸  九九八十一难	·ZOё·伟宸 新公会 新起点 新的向往  一组520棒棒糖卡簧	541	1
其他	795581904	59518413	★子豪★演绎粤语经典	【启翀】 子豪  金牌频道招聘主播加YY号：844887	2	1
其他	800813214	41647066	?逗逼傻彪 本着交朋友的心来对待每一个人	?吹牛彪?感谢在这条路上每一个帮扶我的人 由 （半祗湮》独家冠名	419	1
其他	801413021	12901617	空军-钢七连-小绵阳	小绵阳	4	1
其他	801622363	22605311	【253】欢心妹 新主播求关注	? 逗逼女王欢心妹? 新人主播求关注	157	1
其他	811376088	88049548	ε?．忆梦：新主播 求关注	忆梦 激情无限 新货主播 求守护 求关注	212	1
其他	817386466	17794521	ＢＬ?゛久  九「尊师赵四」	[伯乐世家] 久九: 绝境中找希望，共创伯乐辉煌	124	1
其他	822139731	63780911	[舞帝传媒]－５５０?雨阳 微信、淘宝	[舞帝传媒]－608-雨 阳【微信、淘宝搜索<<舞帝商城>>收藏	539	1
其他	843216713	19511581	永恒-实习 饿死了 168636	[聊吧] 【非凡】相亲交友  带你摆脱单身 2016 三月女神冠名（婉  婷）	2812	1
其他	847557210	85954516	清纯熟女杨秀  188卡永久簧 加友	【音艺】2193~熟女舒房~笑语语冠名直播时间下午2点到5点 招给力副会场控  	209	1
其他	857874431	19779725	【傲王府】娜宝宝の直播通知打勾	【3４8５７】?娜娜直播间?深情不及久伴	129	1
其他	867551301	61708427	ＢＬ?゛ 四川 左龍	ＢＬ?゛四川   佐龍  《誓做yy第个二李天佑》	6	1
其他	869397778	47271141	梦+玫瑰宝宝 聊天 求陪伴 求顶榜	【梦+玫瑰】2016龙耀 云南昆明  关注玫瑰生日4月14晚上8点半	123	1
其他	875599367	68809429	Mc九情   榜没了~求过任务啊98组	ZJ MC九情 重回网络 求关注 求守护 520卡簧	213	1
其他	888042146	19246587	兔兔:我现在满脸都是泪水不知该从何说起	【缪音娱乐】 兔兔新主播求关注招收各类主播	122	1
其他	888929983	68570160	甜心..整人.求保护	整人战场...招收独家冠名直播.520永久卡黄.不卡人情黄	587	1
其他	897412444	46952300	『梦想』搞笑MC 嘎子	【梦想·９６３】搞笑MC嘎子—户外	123	1
其他	922652057	1328322	露妞。	[Ｋ歌]１１１－Blue國際：招男女视频主播加Q号：771110909	757	1
热门	1333118356	57060651	?．余小蔓  求守护	?．热舞 余小蔓 求秒榜求守护：招聘主播Y群 ：9997799	1831	1
热门	65589857	31708277	─╄OvЁ蓝雨丶阿阳   主播是山炮！	【蓝雨】阿阳- 不忘初衷 方得始终，诚招守护股东 和谐之家 	6653	1
热门	185566897	64006523	【禅啸】?阿源 新主播求秒榜~	【禅啸星空】? 阿源 《上午10.00晚上8.00见》坚持就是胜利~	557	1
热门	1269438889	75472233	?i Ｒ?6897啊卓源动力《尊师天佑》	【ＩＲ】啊卓欢迎所有宝贝   每天上午10点    晚上九点  卓和大家不见  	9197	1
热门	102095536	24008979	?i Ｒ?砾儿 尊师天佑 芭比娃娃发型	【ＩＲ】百变无敌美少女砾儿   831招收优质主播加Y群14143021 	1580	1
热门	294018380	89289862	play任航 B&R 招vp招场控哈哈哈	【ＰＬ】任 航    一个嗷嗷帅 嗷嗷牛逼的小帅哥	1148	1
热门	1450143519	54150991	【领域】艾菲儿灬跳舞主播	【领域】跳舞主播艾菲丶儿 招聘主播Y群：5405555	2119	1
热门	947167552	38774830	Ｇｏｄ神小新 关注今晚8点周年庆。	Ｇｏｄ高能新?┈珍稀保护对自己好的那些人⺌┈?	1773	1
热门	474205934	48202337	─╄OvЁ蓝雨丶赫子  哈哈	【蓝雨】Mc赫子，我们一起成长，我们一起辉煌。	870	1
热门	1215057272	45635075	相亲火爆中-山西炮弟.扣1送皇马	山西炮弟?幽默媒婆?劲爆相亲?前三名女神红包奖励（女神纵横点点）	748	1
热门	72120815	45515697	【鉑】＂ 174长腿麦麦	【鉑】＂ 174长腿麦麦 应聘主播加Q群6791980   	845	1
热门	174897610	62194640	舞帝?.月  儿【安静唱歌 】	舞帝传媒-５５０月儿欢迎您~微信、淘宝搜索<<舞帝商城>>收藏、分享	583	1
热门	1103901888	26867883	?BN?235833?娜娜吃土的少女	ε?°百纳娜娜?新货求关注，每天十点到十二点直播，四月，加油。	1027	1
热门	208494847	48047101	１１４０５０相亲踩马甲：晴朗	朗王府 - 美女帅哥相亲交友 本月心动女神  BOSS　独家冠名ＶＰ BOSS	7588	1
热门	1072532221	35417327	贵州羊羊  人走茶凉   求顶榜	【时尚娱乐】羊羊~520卡黄/高薪 应聘主播加Q群756366备注	578	1
热门	1289853216	13751066	购车分析师舞帝?.大铄 奔跑	[舞帝大铄]专业购车分析师?  微信、淘宝搜索<<舞帝商城>>收藏、分享	767	1
热门	1236931172	24848034	佳佳	【锦宏4142】重庆佳佳 凌晨1点至早上8点直播  招主播加YY:6041619	2296	1
热门	1326915936	21028765	『梦想』项阳 ? 人呢 ？	【梦想·９６３】 小项阳 -她会撒娇独家冠名 上午10点半 下午6点两场直播	954	1
热门	1374111654	57306772	?优小优?.我不笨，就是有点傻~~	?．【15645】山东妹子优小优--感谢有你们陪伴.招聘主播Y群9997799	1075	1
热门	1032771832	22509345	Ｇｏｄ夏炎唠一会	【Ｇｏｄ娱樂】?゛夏  炎 直播间，每天中午12点半晚上8点，	7519	1
热门	6306958	41724742	[栖成]于一。直击头条大战！！！！	【栖成955】于一 讲述各大头条事件！ 用辩证的角度看问题。	23487	1
热门	992745584	63211544	【１＋】丶Mc深海i 尊师诺咿	【１+ 娱乐】 Ｍc深海★一组520卡永久黄马  兄弟们 回家吧	558	1
热门	1469667521	92913455	【Ａ one】?福建热舞伊琪儿求大哥	【Ａ one】?福建热舞伊琪儿直播间１组１３１４卡黄，招主播微信yy30034	1558	1
热门	1359665310	21251657	「 Ｃ＋ 」美女相亲交友现场  雨果°	Ｃ＋美女相亲  【 女神 ? 墨 熙 】?频道由【敌 敌 畏】 冠名	566	1
热门	916776781	66179995	DJ飞飞	「 Ｃ＋ 」4956  DJ飞飞激情现场 感谢所有陪伴在我身边的思密达么	4150	1
热门	1264148927	42923402	小雨子！尊师妤宸	【娛+119】小雨子 视频直播间~招收在线稳定管理、有意私密ＯＷ或ＶＰ?	524	1
热门	68338063	16493968	『梦想21387』花絮 <尊师赵小磊>	【梦想·９６３】?长春花絮直播间，每天早上７点，晚上1８点不见不散	1159	1
热门	1265912592	30733487	『梦想』汽车直播间 prince陈	【梦想】YY汽车直播间 prince陈	4913	1
热门	1089300213	98633182	汤圆儿妹妹 四月了，求关爱~	[Ｋ歌]播客传媒，招收美女主播 歌手 稳定管理 群号14361892	518	1
热门	1068627651	69366224	─╄OvЁ蓝雨丶于小秘＂不迟到的好宝宝~	【蓝雨】 于小秘＂  VP号被盗 频道被黑 哥哥们回家补马甲 我在这等着你们哦	4961	1
热门	992932602	98848776	22514【娱+951】文徒璐璐?	搞笑卖萌璐璐	3267	1
热门	1190829307	66832385	广西。千术，魔术东歌	【东＋魔术】520卡黄 点击直播通知 关注 招收主播群12345637	575	1
热门	1488123768	77368933	湖北逗逼女神慕慕 ?尊师阿1	９８１湖北逗逼女神慕慕 新主播求关注 一组1314卡永久黄马	953	1
热门	1458594025	84980488	天娱|▍°小煜  新人求连麦	天娱 农村KTV豪华包间 小煜５２０棒棒糖卡簧应聘主播请加ＹＹ群：１８３９８３８	958	1
热门	1246232215	13942698	天下7680-汤太贤:破产了，求包养！！	「天下传媒情感」?相亲?交友专场????招星探及才艺主播！	566	1
热门	183737719	84367771	舞帝?.红蝎子【视频主播】	 [舞帝传媒]-５５０? 红蝎子，微信/淘宝搜索<舞帝商城>收藏/分享，招冠名！	620	1
热门	1107955414	60519505	?炫?唐少：湖北恩施土家族	【炫音娱乐】?．湖北恩施土家族感受大自然的魅力，拒绝人情皇马	571	1
热门	1144259643	84298787	?゛畅想ゝ长 春.8＇7『唯爱?我 鱼』	【畅想传媒】长春、8＇7（激情歌唱）	863	1
热门	1359140098	91281885	【WiFi】樱桃 尊师毕加索~	【WiFi】912802樱桃  宇宙超级无敌童颜巨乳美少女小樱桃   ~~·	5645	1
热门	1350531397	86110769	小瓶盖·薇薇·太难了一点也不简单	?315491?小瓶盖直播间·感恩一路有你们的支持与陪伴！	917	1
动听	1304444003	68264008	【鉑】＂念  恩-若无相欠，怎会相见..	【鉑】＂-念  恩  直播时间早上7:30-下午1：00	540	1
动听	1386582938	71802898	【⒎天】?゛米米 蓝色妖姬走一走	【⒎天】?゛米米   求关注求守护 招管理招场控	519	1
动听	971134749	50635839	【娱+湖南】紫儿?求I LOVE YOU	【娛＋湖南】紫儿 ?直播时间中午13:00 晚上20:30	458	1
动听	1264110567	76804568	天下7680-玲珑 你会把父母送养老院吗	天下7680-玲珑【山东虎妞】一组520卡永久皇马，1314加微信	222	1
动听	1011266555	40700319	舞帝203495?.尹 儿【尊师小闪电】	[舞帝传媒]－531?四川 尹儿 微信、淘宝搜索<<舞帝商城>>收藏、分享	188	1
动听	1253746179	55013180	梅儿  感谢你们	            【未来】?梅儿?求守护	86	1
动听	1163914592	76804700	天下7680-娜娜	天下—娜丫头  	25	1
动听	1139630780	54215818	14岁黄妹（尊师眯眯）主要看气质	张家口14岁黄妹 求冠名1314卡永久皇马 招收主播联系QQ 582617806	11	1
动听	1343092114	83220290	重庆幺妹-小白	?重庆幺妹 小白直播间 新人求守护	7	1
动听	717264694	31116434	大米歌-感谢有你们	米铺活力米叔	211	1
动听	1068627651	69366224	─╄OvЁ蓝雨丶于小秘＂不迟到的好宝宝~	邻家小秘爱唱歌	4961	1
动听	1269438889	75472233	?i Ｒ?6897啊卓源动力《尊师天佑》	粉雕玉琢小阿卓	9195	1
动听	1246908599	27799999	゛星火灬唐嘟嘟	〔聚点〕长腿妹热舞来袭	6919	1
动听	1464543295	37310509	【领域-】阳哥-绝活大肺王 吹各种乐器	【领域-】阳哥-绝活大肺王吹各种乐器演绎欢迎大家考核请加YY群5405555	5349	1
动听	1062983619	63916123	?ＸＹ??小笨四	?ＸＹ?（小笨四）！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！	4963	1
动听	1106626076	68586718	娛+户外 小马【毕徒】关注4月11周年庆	户外冯小铁带你看妹子	2191	1
动听	197088461	26842233	? Play ? 艾可可 【尊师叶无道】	【ＰＬ】 萌萌哒?艾可可 ，本频道由魂淡丶君独家冠名，一组１３１４礼物永久黄】	1042	1
动听	685453866	12802897	天下13795-夏彤	【天下-安徽夏彤】?﹏゛感谢有你ゞ  应聘主播请加群：14403070	949	1
动听	1048149560	16410930	?i Ｒ?时代?糖小样安静唱歌	【ＩＲ】时代?糖小样 百变妹纸 求支持直播时间已更改 	940	1
动听	1350531397	86110769	小瓶盖·薇薇·太难了一点也不简单	?315491?小瓶盖直播间·感恩一路有你们的支持与陪伴！	917	1
动听	913099524	21668458	14153獭獭：求关注	贵族御姐獭獭	3840	1
动听	1097096909	97119150	? 陶小桃老子最酷 吾乃源徒	欢迎来到我的直播间	3173	1
动听	1103901888	26867883	?BN?235833?娜娜吃土的少女	ε?°百纳娜娜?新货求关注，每天十点到十二点直播，四月，加油。	1028	1
动听	1213693926	16126680	【领域}芽芽后宫、新人求关注	【领域】小牙仙芽芽丶188卡皇马 招聘主播Y群：5405555 	60	1
动听	1218680352	32642825	【娱+】晓柒柒゛? Mc 香蕉你个卟呐呐	【娱+】晓柒柒゛?每天中午十一点直播到下午3点、	957	1
动听	1189384063	25003781	?i Ｒ?时代?小丸子 尊师小涛涛	【i Ｒ】时代?小丸子 早上九点 下午8点 坚持	495	1
动听	1141411169	55195561	舞帝?.农民帽歌?尊师王大拿	舞帝传媒－５５０ 农民帽歌￢直播间。每天下午4点不见不散	682	1
动听	1107875795	28422870	紫萱?回来了，哈哈	【音艺】紫萱  江西表妹  求关注 求守护 1314糖卡永久皇马	133	1
动听	1297406510	73538488	278614 音缘 女中音草原神曲～	 278614 音缘 女中音草原神曲 实力唱将  520卡黄马  关注哦	127	1
动听	1096978353	15780308	づ星悦丶江苏色米米? 求秒榜求守护?	【星悦娱乐】江苏???小米酱?谢谢从未离开的人??	17	1
脱口秀	1265047731	70401903	刘美美 新主播 求关注	{刘美美直播间}爱上美美事你就说 这事别往心里搁.任意一组 188 卡皇	158	1
脱口秀	1485462823	58025082	【話社】?阿远 求关注	【話社】远家值得你拥有 求守护-话社主播招募Y群：9008879	155	1
脱口秀	1427056687	36980908	么么哒.	[Ｋ歌] 【LS】龙氏传媒? 招收优质主播 加群15000812点击视频左上角签	154	1
脱口秀	79107970	74785699	舞帝?.小　火ゝ关注４.1８舞帝五周年庆	[舞帝传媒]?531　小?火 商城、淘宝搜索<舞帝商城>收藏、分享	152	1
脱口秀	17126821	88961244	MC大乖   为冲动买单	【ＹＹ大乖】　娱乐会所　招冠名	150	1
脱口秀	890967595	17071165	舞帝?.小小璐【小疯子主播】	舞帝传媒 550 小小璐?? 微信、淘宝搜索<<舞帝商城	149	1
脱口秀	399587777	11595110	舞帝?.曹小旭【尊师雅乐】	[舞帝传媒]－５３１?曹小旭 微信、淘宝搜索<<舞帝商城>>收藏、分享	143	1
脱口秀	1481861982	59771687	贝 尔『努力学喊麦呀！求大神指点』	【焰火】四川小帅锅  贝 尔 ?求朋友 求支持  2016有你更精彩！！！！！	138	1
脱口秀	1466647250	21876422	★．星之舟★﹏木棉 可爱小虎妞	★．星之舟?木棉、新主播、求关注、求守护、招收主播YY号28021087	137	1
脱口秀	1500435878	87162269	般若	般若    新人求关注	137	1
脱口秀	1451915156	52976564	冠群?.胖先生【新主播求连麦】	[冠群传媒胖先生]出售主播设备（520卡皇1314加好友）	134	1
脱口秀	7690315	28381149	舞帝?小林 ?尊师小闪电	 [舞帝传媒-550  小林]  微信、淘宝搜索<<舞帝商城>>收藏、山东	133	1
脱口秀	16781527	65002809	【娱+】氿枳 榜去哪了??????	【娱+543】氿枳 难民新主播求秒榜求场控。	133	1
脱口秀	1358817759	55682552	「御风」Ｄw.华 弟  大同丁禹丞	【 御风東薇 】山西 大同   歪歪前500强直播间   一组520卡黄马	133	1
脱口秀	653356801	96376784	妈妈说关注一号麦JJ就会变长哦~	小天 毁歌女王  哈哈~~	131	1
脱口秀	1381815990	92347488	ＯＺ? 韩  一 《感谢一路有你 》	【ＯＺ】一个新主播《感谢一路有你》诚招管理 冠名VP ５２０卡黄 	131	1
